Peak Power,Aver Power,Temp,CE_Row,CE_Col,CE_Cell,UER_Row,UER_Col,UER_Cell,UEO_Row,UEO_Col,UEO_Cell,All_Row,All_Col,All_Cell,SID_0,SID_1,NumType,CE_Row_cell_number,UER_Row_cell_number,UEO_Row_cell_number,All_Row_cell_number,label_row_p1h_l0
1.0,1.0,1.0,2,1,63,0,0,0,0,0,0,2,1,63,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,62,0,0,0,0,0,0,2,1,62,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,62,0,0,0,0,0,0,2,1,62,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,64,0,0,0,0,0,0,2,1,64,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,54,0,0,0,0,0,0,2,1,54,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,55,0,0,0,0,0,0,2,1,55,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,56,0,0,0,0,0,0,2,1,56,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,57,0,0,0,0,0,0,2,1,57,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,59,0,0,0,0,0,0,2,1,59,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,59,0,0,0,0,0,0,2,1,59,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,53,0,0,0,0,0,0,2,1,53,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,54,0,0,0,0,0,0,2,1,54,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,40,0,0,0,0,0,0,2,1,40,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,40,0,0,0,0,0,0,2,1,40,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,41,0,0,0,0,0,0,2,1,41,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,42,0,0,0,0,0,0,2,1,42,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,44,0,0,0,0,0,0,2,1,44,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,46,0,0,0,0,0,0,2,1,46,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,47,0,0,0,0,0,0,2,1,47,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,48,0,0,0,0,0,0,2,1,48,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,49,0,0,0,0,0,0,2,1,49,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,50,0,0,0,0,0,0,2,1,50,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,52,0,0,0,0,0,0,2,1,52,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,55,0,0,0,0,0,0,2,1,55,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,56,0,0,0,0,0,0,2,1,56,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,58,0,0,0,0,0,0,2,1,58,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,61,0,0,0,0,0,0,2,1,61,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,58,0,0,0,0,0,0,2,1,58,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,60,0,0,0,0,0,0,2,1,60,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,61,0,0,0,0,0,0,2,1,61,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,63,0,0,0,0,0,0,2,1,63,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,63,0,0,0,0,0,0,2,1,63,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,64,0,0,0,0,0,0,2,1,64,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,65,0,0,0,0,0,0,2,1,65,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,66,0,0,0,0,0,0,2,1,66,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,67,0,0,0,0,0,0,2,1,67,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,66,0,0,0,0,0,0,2,1,66,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,66,0,0,0,0,0,0,2,1,66,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,65,0,0,0,0,0,0,2,1,65,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,65,0,0,0,0,0,0,2,1,65,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,66,0,0,0,0,0,0,2,1,66,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,68,0,0,0,0,0,0,2,1,68,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,70,0,0,0,0,0,0,2,1,70,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,72,0,0,0,0,0,0,2,1,72,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,73,0,0,0,0,0,0,2,1,73,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,76,0,0,0,0,0,0,2,1,76,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,77,0,0,0,0,0,0,2,1,77,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,78,0,0,0,0,0,0,2,1,78,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,81,0,0,0,0,0,0,2,1,81,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,71,0,0,0,0,0,0,2,1,71,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,72,0,0,0,0,0,0,2,1,72,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,65,0,0,0,0,0,0,2,1,65,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,66,0,0,0,0,0,0,2,1,66,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,67,0,0,0,0,0,0,2,1,67,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,69,0,0,0,0,0,0,2,1,69,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,72,0,0,0,0,0,0,2,1,72,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,74,0,0,0,0,0,0,2,1,74,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,75,0,0,0,0,0,0,2,1,75,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,68,0,0,0,0,0,0,2,1,68,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,69,0,0,0,0,0,0,2,1,69,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,69,0,0,0,0,0,0,2,1,69,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,66,0,0,0,0,0,0,2,1,66,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,67,0,0,0,0,0,0,2,1,67,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,68,0,0,0,0,0,0,2,1,68,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,69,0,0,0,0,0,0,2,1,69,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,70,0,0,0,0,0,0,2,1,70,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,43,0,0,0,0,0,0,2,1,43,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,26,0,0,0,0,0,0,2,1,26,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,28,0,0,0,0,0,0,2,1,28,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,30,0,0,0,0,0,0,2,1,30,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,31,0,0,0,0,0,0,2,1,31,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,32,0,0,0,0,0,0,2,1,32,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,33,0,0,0,0,0,0,2,1,33,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,34,0,0,0,0,0,0,2,1,34,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,36,0,0,0,0,0,0,2,1,36,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,38,0,0,0,0,0,0,2,1,38,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,40,0,0,0,0,0,0,2,1,40,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,41,0,0,0,0,0,0,2,1,41,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,40,0,0,0,0,0,0,2,1,40,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,33,0,0,0,0,0,0,2,1,33,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,34,0,0,0,0,0,0,2,1,34,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,36,0,0,0,0,0,0,2,1,36,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,38,0,0,0,0,0,0,2,1,38,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,40,0,0,0,0,0,0,2,1,40,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,2,0,0,0,0,0,0,2,1,2,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,3,0,0,0,0,0,0,2,1,3,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
0.964127812,0.971110078,0.972815881,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
0.898579157,0.940012042,0.942014724,2,1,3,0,0,0,0,0,0,2,1,3,0,1,1,1,0,0,1,0
1.045787664,1.038944026,1.017847027,2,1,4,0,0,0,0,0,0,2,1,4,0,1,1,1,0,0,1,0
1.051075664,1.042546493,1.017847027,2,1,6,0,0,0,0,0,0,2,1,6,0,1,1,1,0,0,1,0
1.119759666,1.088832874,1.049364562,2,1,7,0,0,0,0,0,0,2,1,7,0,1,1,1,0,0,1,0
1.124413983,1.091876177,1.055581626,2,1,10,0,0,0,0,0,0,2,1,10,0,1,1,1,0,0,1,0
1.128599198,1.094850044,1.055581626,2,1,11,0,0,0,0,0,0,2,1,11,0,1,1,1,0,0,1,0
1.137144985,1.100763355,1.063365078,2,1,12,0,0,0,0,0,0,2,1,12,0,1,1,1,0,0,1,0
1.15081032,1.110000916,1.068805359,2,1,13,0,0,0,0,0,0,2,1,13,0,1,1,1,0,0,1,0
1.155114911,1.112316349,1.073081589,2,1,14,0,0,0,0,0,0,2,1,14,0,1,1,1,0,0,1,0
1.155114911,1.112316349,1.073081589,2,1,15,0,0,0,0,0,0,2,1,15,0,1,1,1,0,0,1,0
1.161682904,1.117878043,1.073081589,2,1,16,0,0,0,0,0,0,2,1,16,0,1,1,1,0,0,1,0
1.171301934,1.123780027,1.07852432,2,1,19,0,0,0,0,0,0,2,1,19,0,1,1,1,0,0,1,0
1.171301934,1.123780027,1.07852432,2,1,20,0,0,0,0,0,0,2,1,20,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,3,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,4,0,0,0,0,0,0,1,1,4,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,5,0,0,0,0,0,0,1,1,5,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,6,0,0,0,0,0,0,1,1,6,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,7,0,0,0,0,0,0,1,1,7,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,5,0,0,0,0,0,0,1,1,5,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,6,0,0,0,0,0,0,1,1,6,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,3,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,2,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,3,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,4,0,0,0,0,0,0,1,1,4,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,5,0,0,0,0,0,0,1,1,5,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,5,0,0,0,0,0,0,1,1,5,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,6,0,0,0,0,0,0,1,1,6,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,7,0,0,0,0,0,0,1,1,7,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,8,0,0,0,0,0,0,1,1,8,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,9,0,0,0,0,0,0,1,1,9,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,8,0,0,0,0,0,0,1,1,8,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,2,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,3,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,5,0,0,0,0,0,0,2,1,5,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,6,0,0,0,0,0,0,2,1,6,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,8,0,0,0,0,0,0,2,1,8,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,9,0,0,0,0,0,0,2,1,9,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,11,0,0,0,0,0,0,2,1,11,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,14,0,0,0,0,0,0,2,1,14,0,1,1,1,0,0,1,0
1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,3,0,0,0,0,0,0,2,1,3,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,4,0,0,0,0,0,0,2,1,4,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,5,0,0,0,0,0,0,2,1,5,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,6,0,0,0,0,0,0,2,1,6,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,7,0,0,0,0,0,0,2,1,7,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,8,0,0,0,0,0,0,2,1,8,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,10,0,0,0,0,0,0,2,1,10,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,12,0,0,0,0,0,0,2,1,12,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,13,0,0,0,0,0,0,2,1,13,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,14,0,0,0,0,0,0,2,1,14,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,17,0,0,0,0,0,0,2,1,17,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,18,0,0,0,0,0,0,2,1,18,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,19,0,0,0,0,0,0,2,1,19,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,20,0,0,0,0,0,0,2,1,20,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,22,0,0,0,0,0,0,2,1,22,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,23,0,0,0,0,0,0,2,1,23,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,25,0,0,0,0,0,0,2,1,25,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,26,0,0,0,0,0,0,2,1,26,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,27,0,0,0,0,0,0,2,1,27,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,28,0,0,0,0,0,0,2,1,28,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,29,0,0,0,0,0,0,2,1,29,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,30,0,0,0,0,0,0,2,1,30,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,33,0,0,0,0,0,0,2,1,33,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,34,0,0,0,0,0,0,2,1,34,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,36,0,0,0,0,0,0,2,1,36,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,38,0,0,0,0,0,0,2,1,38,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,40,0,0,0,0,0,0,2,1,40,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,41,0,0,0,0,0,0,2,1,41,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,42,0,0,0,0,0,0,2,1,42,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,40,0,0,0,0,0,0,2,1,40,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,41,0,0,0,0,0,0,2,1,41,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,42,0,0,0,0,0,0,2,1,42,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,43,0,0,0,0,0,0,2,1,43,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,44,0,0,0,0,0,0,2,1,44,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,45,0,0,0,0,0,0,2,1,45,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,47,0,0,0,0,0,0,2,1,47,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,25,0,0,0,0,0,0,2,1,25,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,26,0,0,0,0,0,0,2,1,26,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,25,0,0,0,0,0,0,2,1,25,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,26,0,0,0,0,0,0,2,1,26,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,27,0,0,0,0,0,0,2,1,27,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,29,0,0,0,0,0,0,2,1,29,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,30,0,0,0,0,0,0,2,1,30,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,25,0,0,0,0,0,0,2,1,25,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,27,0,0,0,0,0,0,2,1,27,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,28,0,0,0,0,0,0,2,1,28,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,28,0,0,0,0,0,0,2,1,28,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,22,0,0,0,0,0,0,2,1,22,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,25,0,0,0,0,0,0,2,1,25,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,23,0,0,0,0,0,0,2,1,23,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,19,0,0,0,0,0,0,2,1,19,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,20,0,0,0,0,0,0,2,1,20,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,21,0,0,0,0,0,0,2,1,21,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,23,0,0,0,0,0,0,2,1,23,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,24,0,0,0,0,0,0,2,1,24,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,25,0,0,0,0,0,0,2,1,25,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,26,0,0,0,0,0,0,2,1,26,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,27,0,0,0,0,0,0,2,1,27,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,28,0,0,0,0,0,0,2,1,28,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,29,0,0,0,0,0,0,2,1,29,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,30,0,0,0,0,0,0,2,1,30,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,31,0,0,0,0,0,0,2,1,31,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,30,0,0,0,0,0,0,2,1,30,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,32,0,0,0,0,0,0,2,1,32,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,33,0,0,0,0,0,0,2,1,33,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,34,0,0,0,0,0,0,2,1,34,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,36,0,0,0,0,0,0,2,1,36,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,38,0,0,0,0,0,0,2,1,38,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,29,0,0,0,0,0,0,2,1,29,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,32,0,0,0,0,0,0,2,1,32,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,34,0,0,0,0,0,0,2,1,34,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,36,0,0,0,0,0,0,2,1,36,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,38,0,0,0,0,0,0,2,1,38,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,41,0,0,0,0,0,0,2,1,41,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,42,0,0,0,0,0,0,2,1,42,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,44,0,0,0,0,0,0,2,1,44,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,45,0,0,0,0,0,0,2,1,45,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,46,0,0,0,0,0,0,2,1,46,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,47,0,0,0,0,0,0,2,1,47,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,44,0,0,0,0,0,0,2,1,44,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,45,0,0,0,0,0,0,2,1,45,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,46,0,0,0,0,0,0,2,1,46,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,36,0,0,0,0,0,0,2,1,36,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,38,0,0,0,0,0,0,2,1,38,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,32,0,0,0,0,0,0,2,1,32,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,33,0,0,0,0,0,0,2,1,33,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,34,0,0,0,0,0,0,2,1,34,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,36,0,0,0,0,0,0,2,1,36,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,37,0,0,0,0,0,0,2,1,37,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,39,0,0,0,0,0,0,2,1,39,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,21,0,0,0,0,0,0,2,1,21,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,22,0,0,0,0,0,0,2,1,22,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,23,0,0,0,0,0,0,2,1,23,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,25,0,0,0,0,0,0,2,1,25,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,26,0,0,0,0,0,0,2,1,26,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,27,0,0,0,0,0,0,2,1,27,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,28,0,0,0,0,0,0,2,1,28,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,29,0,0,0,0,0,0,2,1,29,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,30,0,0,0,0,0,0,2,1,30,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,31,0,0,0,0,0,0,2,1,31,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,33,0,0,0,0,0,0,2,1,33,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,35,0,0,0,0,0,0,2,1,35,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,36,0,0,0,0,0,0,2,1,36,0,1,1,1,0,0,1,0
1.0,1.0,1.0,2,1,38,0,0,0,0,0,0,2,1,38,0,1,1,1,0,0,1,0
